EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,LocationType,FIPS
421775449,2018,990,FRIENDS OF WHEELS INC,NY,5,P,P80,FALSE,FALSE,457366,7,407816,194514,39269.43,F,FALSE,TRUE,10033,Metropolitan,36061
452647637,2018,990,COORDINATED BEHAVIORAL CARE INC,NY,4,F,F32,FALSE,FALSE,76754259,41,76784566,31522920,287984.54000000004,M,FALSE,TRUE,10038,Metropolitan,36061
311702032,2018,990,NEW YORK CITY ALLIANCE AGAINST,NY,4,F,F0142,FALSE,FALSE,1484070,16,1510556,693509,124267.63,F,FALSE,TRUE,10004,Metropolitan,36061
131624230,2018,990,THE YOUNG WOMEN'S CHRISTIAN ASSOCIATION,NY,5,P,P27,FALSE,FALSE,5254606,196,6040147,6538553,357861.17000000004,F,FALSE,TRUE,10004,Metropolitan,36061
231907729,2018,990,JDRF INTERNATIONAL,NY,4,G,G80,FALSE,FALSE,212570052,881,306560671,244434766,964378.5900000001,M,FALSE,TRUE,10004,Metropolitan,36061
272323749,2019,990,NEW WORKFORCE DIRECTIONS INC,OK,5,J,J20,FALSE,FALSE,2111174,31,2415893,1824053,124518.33000000002,F,FALSE,TRUE,74120,Metropolitan,36061
133884881,2018,990,DESIGN TRUST FOR PUBLIC SPACE INC,NY,3,C,C50,FALSE,FALSE,1077971,10,1004667,388081,167149.32,F,FALSE,TRUE,10013,Metropolitan,36061
133573852,2019,990,HISPANIC FEDERATION INC,NY,7,S,S02,FALSE,FALSE,22216913,160,24357706,33361920,364078.53,M,FALSE,TRUE,10005,Metropolitan,36061
135645879,2018,990,FEDCAP REHABILITATION SERVICES INC,NY,5,J,J33,FALSE,FALSE,181725813,2590,183728903,142628685,217199.94,F,FALSE,TRUE,10017,Metropolitan,36061
473894644,2019,990,GIRLS WHO INVEST INC,NY,5,J,J22,FALSE,FALSE,2263029,15,5103029,9196962,270687.33,F,FALSE,TRUE,10036,Metropolitan,36061
133790165,2017,990,TRI-STATE TRANSPORTATION CAMPAIGN INC,NY,3,C,C30,FALSE,FALSE,554517,9,314079,292870,38941.340000000004,M,FALSE,TRUE,10001,Metropolitan,36061
131632524,2018,990,AMERICAN LUNG ASSOCIATION,IL,4,G,G45,FALSE,FALSE,102814889,691,218701686,206270532,630030.9,M,FALSE,TRUE,60601,Metropolitan,36061
134189193,2018,990,OPEN HANDS LEGAL SERVICES INC,NY,5,I,I80,FALSE,FALSE,372461,6,416111,283560,110551.07,F,FALSE,TRUE,10035,Metropolitan,36061
900763840,2018,990,CHILDREN'S AID COLLEGE PREP CHARTER SCHOOL,NY,2,B,B29,FALSE,FALSE,11276726,98,12207261,5351023,200186.13,M,FALSE,TRUE,10457,Metropolitan,36061
131810448,2018,990,THE KING'S COLLEGE,NY,2,B,B43,TRUE,FALSE,33463109,369,28161536,38943152,238817.91,M,FALSE,TRUE,10004,Metropolitan,36061
133743340,2018,990,VILLAGE ALLIANCE DISTRICT MANAGEMENT,NY,7,S,S43,FALSE,FALSE,1569945,5,1695826,895313,174119.87000000002,M,FALSE,TRUE,10003,Metropolitan,36061
208734461,2018,990,GLOBAL JUSTICE CENTER,NY,6,Q,Q35,FALSE,FALSE,1118272,13,1390299,1333929,181410.88,U,FALSE,TRUE,10005,Metropolitan,36061
133392006,2017,990,THE SYNERGOS INSTITUTE INC,NY,6,Q,Q30,FALSE,FALSE,13883049,34,17204546,27970374,435026.63,M,FALSE,TRUE,10022,Metropolitan,36061
710908184,2018,990,WEST SIDE CENTER FOR COMMUNITY LIFEINC,NY,5,O,O50,FALSE,FALSE,4932529,36,4714586,2067624,210253.37000000002,M,FALSE,TRUE,10024,Metropolitan,36061
133413627,2018,990,PARTNERSHIP FOR A DRUG-FREE AMERICA,NY,4,F,F21,FALSE,FALSE,7471625,45,14167154,8954174,399284.44,M,FALSE,TRUE,10010,Metropolitan,36061
133911827,2019,990,RYANCHELSEA-CLINTON COMMUNITY HEALTH,NY,4,E,E32,FALSE,FALSE,14927975,119,16448322,12094309,276516.65,M,FALSE,TRUE,10036,Metropolitan,36061
133790165,2017,990,TRI-STATE TRANSPORTATION CAMPAIGN INC,NY,3,C,C30,FALSE,FALSE,554517,9,314079,292870,28919.88,F,FALSE,TRUE,10001,Metropolitan,36061
201141597,2018,990,VISION ED INC,NY,4,G,G41,FALSE,FALSE,1256595,24,1261067,42154,127390.48000000001,F,FALSE,TRUE,10025,Metropolitan,36061
541031618,2017,990,THE AMERICAN HOSPITAL OF,NY,6,Q,Q30,FALSE,FALSE,885357,2,12630984,17028245,251949.14,F,FALSE,TRUE,10022,Metropolitan,36061
132947394,2018,990,ST MARGARET'S HOUSE HOUSING DEVELOPMENT FUND,NY,5,L,L21,FALSE,FALSE,5581232,10,12009976,12070763,251545.84000000003,F,FALSE,TRUE,10038,Metropolitan,36061
270559416,2017,990,US SCIENCES PO FOUNDATION,NY,7,V,V30,FALSE,FALSE,734786,1,930987,2591525,92693.6,F,FALSE,TRUE,10022,Metropolitan,36061
311577589,2019,990,AMERICAN FRIENDS OF IDC,NY,6,Q,Q1134,FALSE,FALSE,13438831,7,10031604,15347156,207896.79,F,FALSE,TRUE,10019,Metropolitan,36061
133193119,2018,990,SANCTUARY FOR FAMILIES INC,NY,5,P,P43,FALSE,FALSE,24253514,337,24054957,17221576,282825.57,F,FALSE,TRUE,10268,Metropolitan,36061
133347524,2018,990,THE NATIONAL BOOK FOUNDATION INC,NY,1,A,A70,FALSE,FALSE,1987095,9,2814368,4227086,231885.51,F,FALSE,TRUE,10004,Metropolitan,36061
132621497,2019,990,PLANNED PARENTHOOD OF NEW YORK CITY INC,NY,4,E,E42,FALSE,FALSE,69806296,705,64327404,138615292,544283.87,F,FALSE,TRUE,10012,Metropolitan,36061
135562239,2018,990,HEBREW FREE LOAN SOCIETY INC,NY,5,P,P51,FALSE,FALSE,2111657,15,3530944,25972651,259108.26,M,FALSE,TRUE,10017,Metropolitan,36061
133548993,2018,990,AISH HATORAH NEW YORK INC,NJ,8,X,X30,FALSE,FALSE,6368381,20,4654429,4565677,404167.64,M,FALSE,TRUE,07013,Metropolitan,36061
132679404,2018,990,AMERICAN ZIONIST MOVEMENT INC,NY,6,Q,Q01,FALSE,FALSE,496363,2,563203,354277,178948.57,M,FALSE,TRUE,10005,Metropolitan,36061
300728021,2017,990,GIRLS WHO CODE INC,NY,5,P,P30,FALSE,FALSE,11515270,355,16187632,20518353,330723.44,U,FALSE,TRUE,10010,Metropolitan,36061
273960910,2019,990,JEWISH HOME LIFECARE UNIVERSITY AVENUE,NY,5,P,P75,FALSE,FALSE,4051685,9,4024773,24057331,1023444.6000000001,M,FALSE,TRUE,10025,Metropolitan,36061
954437773,2017,990,ACMP FOUNDATION,NY,1,A,A1260,FALSE,FALSE,505774,4,1090224,8610573,101633.78000000001,F,FALSE,TRUE,10010,Metropolitan,36061
131949780,2018,990,LORGE SCHOOL,NY,2,B,B28,FALSE,FALSE,4411921,85,4373171,1293611,119256.90000000001,M,FALSE,TRUE,10011,Metropolitan,36061
132526022,2018,990,LIFESPIRE INC,NY,5,P,P82,FALSE,FALSE,101033656,1730,100389295,80529567,403689.13,M,FALSE,TRUE,10004,Metropolitan,36061
133409680,2018,990,COMMUNITY HEALTH PROJECT INC,NY,4,E,E32,FALSE,FALSE,87762200,397,90771114,55337422,349341.73000000004,F,FALSE,TRUE,10011,Metropolitan,36061
133561657,2018,990,CITY PARKS FOUNDATION INC,NY,5,N,N1132,FALSE,FALSE,18514697,587,20058332,37782758,332808.61000000004,F,FALSE,TRUE,10065,Metropolitan,36061
237248599,2018,990,THE AUTHORS GUILD FOUNDATION INC,NY,7,T,T20,FALSE,FALSE,1330455,0,1175471,2229974,265827.02,F,FALSE,TRUE,10016,Metropolitan,36061
201874085,2019,990,"NATIONAL ASSOCIATION OF CITY",NY,7,S,S20,FALSE,FALSE,5351404,36,5558906,7108579,206201.84000000003,F,FALSE,TRUE,10017,Metropolitan,36061
132867881,2019,990,LITTLE SISTERS OF THE ASSUMPTION FAMILY,NY,5,P,P20,FALSE,FALSE,5510015,76,5172329,7685696,249032.30000000002,U,FALSE,TRUE,10029,Metropolitan,36061
200670312,2018,990,NEW YORK SUN WORKS INC,NY,7,U,U30,FALSE,FALSE,992620,11,1421567,1001683,74729.31000000001,F,FALSE,TRUE,10023,Metropolitan,36061
161598611,2019,990,EMPOWER FOUNDATION INC,NY,7,T,T20,FALSE,FALSE,10674,0,10107,922248,155515.75,M,FALSE,TRUE,14304,Metropolitan,36063
161448764,2018,990,NIAGARA AQUARIUM FOUNDATION,NY,3,D,D50,FALSE,FALSE,3281904,59,4071438,8454171,110370.13,M,FALSE,TRUE,14301,Metropolitan,36063
160863230,2019,990,THE DALE ASSOCIATION INC,NY,5,P,P81,FALSE,FALSE,2298454,56,1946459,455916,94812.56000000001,F,FALSE,TRUE,14094,Metropolitan,36063
161360884,2019,990,MOUNT ST MARY'S HOSPITAL FOUNDATION INC,NY,4,E,E11,FALSE,FALSE,979818,1,3781630,6511772,134207.34,F,FALSE,TRUE,14203,Metropolitan,36063
160794847,2016,990,NIAGARA COUNTY CHAPTER NYSARC INC,NY,5,P,P82,FALSE,FALSE,25533243,692,25525022,7665755,193756.22,F,FALSE,TRUE,14304,Metropolitan,36063
161137874,2019,990,UTICA NEIGHBORHOOD HOUSING,NY,5,L,L80,FALSE,FALSE,1643392,15,1659562,4310570,116718.29000000001,F,FALSE,TRUE,13501,Metropolitan,36065
222402150,2019,990,LIVING INDEPENDENTLY IS FOR EVERYONE AT,NY,2,B,B03,FALSE,FALSE,3088954,0,3147232,1390382,338478.79000000004,U,FALSE,TRUE,13503,Metropolitan,36065
161538584,2018,990,THE BOILERMAKER ROAD RACE INC,NY,1,A,A84,FALSE,FALSE,1517348,7,1865846,2925144,131532.48,M,FALSE,TRUE,13502,Metropolitan,36065
204288247,2018,990,GEORGIAN COURT ESTATES SENIOR HOUSING CO,NY,5,L,L22,FALSE,FALSE,270279,0,311120,1158620,254751.53000000003,F,FALSE,TRUE,13413,Metropolitan,36065
161364515,2019,990,ROME MEMORIAL HOSPITAL FOUNDATION INC,NY,7,T,T22,FALSE,FALSE,599273,2,498209,2231561,114223.28000000001,F,FALSE,TRUE,13440,Metropolitan,36065
150551234,2018,990,AUXILIARY SERVICES CORPORATION OF,NY,2,B,B80,FALSE,FALSE,787741,23,496007,3319334,197234.41,M,FALSE,TRUE,13501,Metropolitan,36065
161158764,2013,990,MOHAWK VALLEY RESOURCE CENTER,NY,5,P,P84,FALSE,FALSE,2385591,87,2148891,639243,106756.78000000001,F,FALSE,TRUE,13501,Metropolitan,36065
161521105,2018,990,NEW YORK STATE TECHNOLOGY ENTERPRISE,NY,7,U,U40,FALSE,FALSE,43253615,194,47433146,29996250,669620.79,M,FALSE,TRUE,13441,Metropolitan,36065
223124162,2018,990,MOHAWK VALLEY HEALTH SYSTEM,NY,7,S,S41,FALSE,FALSE,20876713,0,27288487,25909649,1072785.6300000001,M,FALSE,TRUE,13504,Metropolitan,36065
223219259,2018,990,PRESBYTERIAN RESIDENTIAL COMMUNITY,NY,5,P,P75,FALSE,FALSE,4781003,169,4603835,3660882,307638.33,M,FALSE,TRUE,13413,Metropolitan,36065
270293923,2019,990,AT HOME INDEPENDENT CARE INC,NY,4,E,E92,FALSE,FALSE,2031441,0,2306249,337481,338478.79000000004,U,FALSE,TRUE,13503,Metropolitan,36065
208029261,2019,990,KATHERINE LUTHER RESIDENTIAL HEALTHCARE,NY,5,P,P70,FALSE,FALSE,25607233,516,24392887,10610268,301194.25,M,FALSE,TRUE,13323,Metropolitan,36065
432019266,2019,990,RESOURCE CENTER FOR INDEPENDENT LIVING,NY,2,B,B70,FALSE,FALSE,2225,0,0,6405964,338478.79000000004,U,FALSE,TRUE,13503,Metropolitan,36065
150532279,2018,990,YWCA OF THE MOHAWK VALLEY,NY,5,P,P43,FALSE,FALSE,3089916,70,4234506,2368804,142989.47,F,FALSE,TRUE,13501,Metropolitan,36065
223100745,2018,990,CHARLES T SITRIN HEALTH CARE CENTER IN,NY,4,E,E90,FALSE,FALSE,24534480,579,24249017,35056635,254751.53000000003,F,FALSE,TRUE,13413,Metropolitan,36065
150569359,2018,990,THE RESCUE MISSION OF UTICA NEW YORK,NY,5,L,L41,FALSE,FALSE,6983842,164,7584064,7187079,154316.75,M,FALSE,TRUE,13501,Metropolitan,36065
135563012,2019,990,TRUSTEES OF MASONIC HALL AND ASYLUM FUND,NY,5,P,P75,FALSE,FALSE,53995886,1197,80468959,332753977,299957.10000000003,M,FALSE,TRUE,13501,Metropolitan,36065
222518284,2019,990,RESOURCE CENTER FOR INDEPENDENT LIVING,NY,5,P,P80,FALSE,FALSE,82874710,5075,94297997,45350588,338478.79000000004,U,FALSE,TRUE,13502,Metropolitan,36065
150532245,2019,990,ST ELIZABETH MEDICAL CENTER,NY,4,E,E22,FALSE,TRUE,228799188,2186,224472201,121787718,834153.02,F,FALSE,TRUE,13501,Metropolitan,36065
150618132,2018,990,UTICA PUBLIC LIBRARY,NY,2,B,B70,FALSE,FALSE,1374010,29,1535352,5152919,92281.58,M,FALSE,TRUE,13501,Metropolitan,36065
150581298,2019,990,NYSARC INC ONEIDA-LEWIS CHAPTER,NY,5,P,P82,FALSE,FALSE,34565646,964,40511882,24274750,240931.42,F,FALSE,TRUE,13501,Metropolitan,36065
133348349,2018,990,PRESBYTERIAN HOMES FOUNDATION INC,NY,5,P,P75,FALSE,FALSE,158898,0,697616,2200405,307638.33,M,FALSE,TRUE,13413,Metropolitan,36065
311727817,2018,990,PRESWICK GLEN INC,NY,5,L,L22,FALSE,FALSE,4215132,73,4817816,12765254,307638.33,M,FALSE,TRUE,13413,Metropolitan,36065
200670083,2018,990,CEDARBROOK VILLAGE INCORPORATED,NY,5,L,L22,FALSE,FALSE,2177346,71,2045248,7066865,254751.53000000003,F,FALSE,TRUE,13413,Metropolitan,36065
161484534,2018,990,SITRIN CHILD DAY CARE FACILITY INC,NY,5,P,P33,FALSE,FALSE,682569,39,617670,341159,254751.53000000003,F,FALSE,TRUE,13413,Metropolitan,36065
161551609,2018,990,COMFORT HOUSE INC,NY,5,P,P74,FALSE,FALSE,385598,30,885383,1543687,89817.09000000001,F,FALSE,TRUE,13501,Metropolitan,36065
160874414,2018,990,PRESBYTERIAN HOME FOR CENTRAL NEW YORK,NY,4,E,E90,FALSE,FALSE,22462782,512,21384999,14324882,307638.33,M,FALSE,TRUE,13413,Metropolitan,36065
161471634,2017,990,ROME MEMORIAL HOSPITAL,NY,4,E,E22,FALSE,TRUE,88871216,1220,85964847,55501103,414167.30000000005,M,FALSE,TRUE,13440,Metropolitan,36065
542140847,2019,990,HIRAM CERTIFIED HOME CARE COMPANY,NY,4,E,E92,FALSE,FALSE,2441561,47,2247534,2683957,299957.10000000003,M,FALSE,TRUE,13501,Metropolitan,36065
161551609,2018,990,COMFORT HOUSE INC,NY,5,P,P74,FALSE,FALSE,385598,30,1066241,1590545,89817.09000000001,F,FALSE,TRUE,13501,Metropolitan,36065
223032483,2018,990,GAN KAVOD INC,NY,5,P,P80,FALSE,FALSE,5938811,182,5926869,3374908,254751.53000000003,F,FALSE,TRUE,13413,Metropolitan,36065
237219294,2015,990,ST JOSEPH'S HEALTH CENTER PROPERTIES,NY,4,E,E1120,FALSE,FALSE,4556213,0,8178289,61790621,1317413.24,F,FALSE,TRUE,13203,Metropolitan,36067
166088614,2018,990,SKANEATELES AMBULANCE,NY,4,E,E62,FALSE,FALSE,775511,16,637046,1393162,97668.36,M,FALSE,TRUE,13152,Metropolitan,36067
161569356,2018,990,ON POINT FOR COLLEGE INC,NY,2,B,B90,FALSE,FALSE,2573164,152,2646305,915737,122899.68000000001,M,FALSE,TRUE,13202,Metropolitan,36067
161405520,2016,990,UPSTATE MEDICAL ANESTHESIOLOGY GROUP INC,NY,4,E,E31,FALSE,FALSE,19324738,35,19006046,2848436,695002.53,M,FALSE,TRUE,13210,Metropolitan,36067
161375637,2019,990,HOUSING VISIONS UNLIMITED INC,NY,5,L,L20,FALSE,FALSE,1326139,102,3568189,10016791,175642.6,M,FALSE,TRUE,13210,Metropolitan,36067
161575169,2014,990,CCH HOME CARE & PALLIATIVE SERVICES,NY,4,E,E92,FALSE,FALSE,374462,2,134853,872997,285514.60000000003,F,FALSE,TRUE,13204,Metropolitan,36067
237376077,2018,990,SYRACUSE MODEL NEIGHBORHOOD FACILITY,NY,5,P,P28,FALSE,FALSE,4634996,118,4870368,2972912,6717.67,F,FALSE,TRUE,13204,Metropolitan,36067
161363413,2019,990,ONONDAGA CASE MANAGEMENT SERVICES INC,NY,5,P,P80,FALSE,FALSE,10057664,178,10355091,9803752,109429.46,M,FALSE,TRUE,13204,Metropolitan,36067
222287569,2019,990,DISCOVERY CENTER OF SCIENCE & TECHNOLOGY,NY,1,A,A57,FALSE,FALSE,2889330,66,3108878,7659483,100858.79000000001,F,FALSE,TRUE,13202,Metropolitan,36067
223201171,2019,990,SYRACUSE COMMUNITY HEALTH CENTER,NY,4,E,E1132,FALSE,FALSE,1125,0,23329,214227,337733.23000000004,M,FALSE,TRUE,13202,Metropolitan,36067
161057376,2018,990,CHILD CARE SOLUTIONS INC,NY,5,P,P33,FALSE,FALSE,3263644,34,3563031,1859918,90765.39,F,FALSE,TRUE,13211,Metropolitan,36067
161047041,2018,990,THE CARING COALITION OF CENTRAL NEW YORK,NY,5,P,P74,FALSE,FALSE,9512177,139,10160551,13046372,170828.07,F,FALSE,TRUE,13088,Metropolitan,36067
222943771,2018,990,SCHC COMPANIES INC,NY,4,E,E32,FALSE,FALSE,44758,0,10481,1182274,311296.37,F,FALSE,TRUE,13202,Metropolitan,36067
161358638,2018,990,"NATIONAL KIDNEY FOUNDATION OF CNY INC",NY,4,G,G44,FALSE,FALSE,134730,1,122943,204984,90862.40000000001,F,FALSE,TRUE,13203,Metropolitan,36067
160957462,2019,990,CENTRAL NEW YORK LIBRARY RESOURCES,NY,2,B,B0270,FALSE,FALSE,748344,10,827572,1437031,108296.95000000001,M,FALSE,TRUE,13057,Metropolitan,36067
161475278,2018,990,DEPT OF MEDICINE MEDICAL SERVICE GROUP,NY,4,E,E31,FALSE,FALSE,113837164,147,114737372,34959788,688721.9500000001,U,FALSE,TRUE,13210,Metropolitan,36067
161563195,2018,990,MCMAHONRYAN CHILD ADVOCACY SITE INC,NY,4,F,F60,FALSE,FALSE,1917803,27,2183046,2587120,102873.11,F,FALSE,TRUE,13202,Metropolitan,36067
161417526,2018,990,BEFORE AND AFTER SCHOOL,NY,5,P,P33,FALSE,FALSE,2096786,110,2009220,2996871,34073.4,F,FALSE,TRUE,13090,Metropolitan,36067
116026214,2018,990,NEW YORK SECTION AMERICAN WATER WORKS,NY,7,W,W0380,FALSE,FALSE,586698,3,670803,711617,79782.55,F,FALSE,TRUE,13088,Metropolitan,36067
150532247,2019,990,ACCESSCNY INC,NY,4,G,G20,FALSE,FALSE,46154140,1994,46636940,23076307,164331.67,M,FALSE,TRUE,13208,Metropolitan,36067
150532254,2018,990,ST JOSEPH'S HOSPITAL HEALTH CENTER,NY,4,E,E22,FALSE,TRUE,649877382,4881,647253539,456522470,1068435.4400000002,M,FALSE,TRUE,13203,Metropolitan,36067
166076384,2018,990,PROLITERACY WORLDWIDE,NY,2,B,B60,FALSE,FALSE,10062911,43,17652755,16707319,295374.74000000005,M,FALSE,TRUE,13204,Metropolitan,36067
150527253,2018,990,FRANK H HISCOCK LEGAL AID SOCIETY,NY,5,I,I80,FALSE,FALSE,5687163,89,5815713,1989088,175689.47,F,FALSE,TRUE,13202,Metropolitan,36067
150532073,2018,990,UNITED WAY OF CENTRAL NEW YORK INC,NY,7,T,T70,FALSE,FALSE,8501195,38,9874620,9012896,150786.24000000002,F,FALSE,TRUE,13220,Metropolitan,36067
911922911,2019,990,HOUSING VISIONS UNLIMITED INC,NY,5,L,L20,FALSE,FALSE,12818426,10,12769070,48453388,175642.6,M,FALSE,TRUE,13210,Metropolitan,36067
237376077,2018,990,SYRACUSE MODEL NEIGHBORHOOD FACILITY,NY,5,P,P28,FALSE,FALSE,4634996,118,4870368,2972912,93701.85,M,FALSE,TRUE,13204,Metropolitan,36067
141980688,2019,990,HEALTH CENTER NETWORK OF NEW YORK INC,NY,4,E,E99,FALSE,FALSE,2301417,9,2366761,1651217,205705.89,M,FALSE,TRUE,12206,Metropolitan,36067
161186293,2018,990,ARISE CHILD & FAMILY SERVICE INC,NY,7,R,R23,FALSE,FALSE,23287817,1168,23732398,8276800,178630.29,F,FALSE,TRUE,13203,Metropolitan,36067
161478978,2015,990,UNIVERSITY OBGYN ASSOCIATES INC,NY,4,E,E31,FALSE,FALSE,8730891,25,9074303,2635493,320370.62,M,FALSE,TRUE,13210,Metropolitan,36067
161550034,2018,990,ARISE AT MARSHALL FARMS INC,NY,5,J,J0130,FALSE,FALSE,441787,29,319898,758122,178630.29,F,FALSE,TRUE,13203,Metropolitan,36067
161080039,2019,990,SYRACUSE COMMUNITY HEALTH CENTER INC,NY,7,T,T70,FALSE,FALSE,22568545,245,25240016,14295150,337733.23000000004,M,FALSE,TRUE,13202,Metropolitan,36067
161359060,2018,990,AIDS COMMUNITY RESOURCES INC,NY,4,G,G81,FALSE,FALSE,12284862,199,11974529,3055266,149248.25,U,FALSE,TRUE,13204,Metropolitan,36067
161332634,2019,990,WESTERN NEW YORK GRANTMAKERS ASSOCIATION,NY,7,T,T0330,FALSE,FALSE,752808,6,830852,1127763,109549.36000000002,F,FALSE,TRUE,13202,Metropolitan,36067
150616499,2018,990,EVERSON MUSEUM OF ART OF SYRACUSE,NY,1,A,A51,FALSE,FALSE,2626950,51,6735845,8138617,211167.88,F,FALSE,TRUE,13202,Metropolitan,36067
150532146,2018,990,THE RESCUE MISSION ALLIANCE OF SYRACUSE,NY,5,P,P20,FALSE,FALSE,21855133,518,22809605,27550557,173002.62000000002,M,FALSE,TRUE,13202,Metropolitan,36067
161395992,2019,990,CENTER FOR COMMUNITY ALTERNATIVES INC,NY,5,I,I80,FALSE,FALSE,9150712,136,9867376,3792753,197697.66,M,FALSE,TRUE,13202,Metropolitan,36067
222318303,2018,990,ONONDAGA COMMUNITY COLLEGE FOUNDATION,NY,2,B,B11,FALSE,FALSE,1809561,0,2575562,18672355,148000.2,F,FALSE,TRUE,13215,Metropolitan,36067
150545841,2018,990,LE MOYNE COLLEGE,NY,2,B,B43,TRUE,FALSE,130616366,1708,160348561,345570276,495778.87000000005,F,FALSE,TRUE,13214,Metropolitan,36067
150536614,2019,990,THE VISITING NURSE ASSOCIATION,NY,4,E,E92,FALSE,FALSE,566497243,514,554742987,85782659,619977.8300000001,F,FALSE,TRUE,13204,Metropolitan,36067
150561718,2018,990,NYSARC INC ONONDAGA COUNTY CHAPTER,NY,5,P,P82,FALSE,FALSE,26345589,742,27612185,14663736,227701.00000000003,F,FALSE,TRUE,13204,Metropolitan,36067
160844808,2018,990,GIRL SCOUTS OF NYPENN PATHWAYS INC,NY,5,O,O42,FALSE,FALSE,9931922,136,16538217,14593952,151090.35,F,FALSE,TRUE,13039,Metropolitan,36067
150589832,2018,990,SRC INC,NY,7,U,U40,FALSE,FALSE,295763618,1269,280312129,358411698,1926482.35,M,FALSE,TRUE,13212,Metropolitan,36067
222467379,2018,990,UPSTATE FRESHWATER INSTITUTE INC,NY,3,C,C0520,FALSE,FALSE,1323876,20,1308360,2212724,106308.79000000001,M,FALSE,TRUE,13206,Metropolitan,36067
222816988,2018,990,FOOD BANK OF CENTRAL NEW YORK,NY,5,K,K31,FALSE,FALSE,27685061,71,28933617,11130249,127631.37000000001,F,FALSE,TRUE,13209,Metropolitan,36067
222215112,2019,990,LAKEVIEW HEALTH SERVICES INC,NY,4,F,F33,FALSE,FALSE,12116121,219,12334016,18533798,203227.23,M,FALSE,TRUE,14456,Metropolitan,36069
160780944,2019,990,LOCHLAND SCHOOL INC,NY,5,P,P82,FALSE,FALSE,3674570,147,3178086,4138886,105575.22,F,FALSE,TRUE,14456,Metropolitan,36069
222959987,2019,990,F F THOMPSON HEALTH SYSTEM INC,NY,4,E,E0221,FALSE,FALSE,4572245,16,5393655,6440087,872844.7500000001,M,FALSE,TRUE,14424,Metropolitan,36069
160743024,2019,990,FREDERICK FERRIS THOMPSON HOSPITAL,NY,4,E,E22,FALSE,TRUE,149537556,1696,153052003,162319470,872844.7500000001,M,FALSE,TRUE,14424,Metropolitan,36069
160755896,2019,990,WOOD LIBRARY ASSOCIATION,NY,2,B,B70,FALSE,FALSE,1063938,33,4890391,7719948,91409.58,F,FALSE,TRUE,14424,Metropolitan,36069
222959984,2019,990,F F THOMPSON FOUNDATION INC,NY,4,E,E11,FALSE,FALSE,5923182,8,4496432,16786227,872844.7500000001,M,FALSE,TRUE,14424,Metropolitan,36069
160864789,2019,990,FAMILY COUNSELING SERVICE OF THE,NY,5,P,P46,FALSE,FALSE,2125010,62,2381008,935592,105448.78000000001,F,FALSE,TRUE,14456,Metropolitan,36069
237046583,2019,990,M M EWING CONTINUING CARE CENTER,NY,4,E,E91,FALSE,FALSE,19632137,267,20593989,10933680,872844.7500000001,M,FALSE,TRUE,14424,Metropolitan,36069
141828476,2018,990,SAFE HARBORS OF THE HUDSON INC,NY,5,L,L20,FALSE,FALSE,1232926,37,1542602,2413037,121073.93000000001,F,FALSE,TRUE,12550,Metropolitan,36071
208479728,2019,990,IKAN INCORPORATED,NY,5,P,P82,FALSE,FALSE,1229942,48,1104389,204301,247898.7,F,FALSE,TRUE,10921,Metropolitan,36071
141340054,2019,990,ST LUKE'S CORNWALL HOSPITAL,NY,4,E,E22,FALSE,TRUE,229783380,1473,247378114,168517480,726295.3400000001,F,FALSE,TRUE,12550,Metropolitan,36071
133084258,2018,990,HUDSON VALLEY REGIONAL EMS COUNCIL INC,NY,4,E,E0262,FALSE,FALSE,292734,4,293699,280584,74226.82,M,FALSE,TRUE,12553,Metropolitan,36071
133741014,2017,990,TOWN OF WALLKILL BOYS & GIRLS CLUB INC,NY,5,O,O23,FALSE,FALSE,1424273,128,1415906,695084,107689.82,F,FALSE,TRUE,10919,Metropolitan,36071
133219917,2018,990,EDUCATIONAL FOUNDATION OF,NY,2,B,B11,FALSE,FALSE,1738462,6,2757362,19998320,100629.89000000001,F,FALSE,TRUE,10940,Metropolitan,36071
141260763,2019,990,ASSOCIATION OF THE GRADUATES OF THE,NY,7,W,W03,FALSE,FALSE,43084120,160,158873722,503288080,409077.00000000006,M,FALSE,TRUE,10996,Metropolitan,36071
141418021,2018,990,ORANGE COUNTY COMMUNITY COLLEGE,NY,2,B,B1180,FALSE,FALSE,1078143,53,1316456,1533080,204979.95,M,FALSE,TRUE,10940,Metropolitan,36071
141731791,2017,990,JEWISH FAMILY SERVICE OF ORANGE,NY,5,P,P40,FALSE,FALSE,791079,56,833716,616097,109987.54000000001,F,FALSE,TRUE,10940,Metropolitan,36071
141493667,2018,990,REGIONAL ECONOMIC COMMUNITY ACTION,NY,5,P,P30,FALSE,FALSE,9151315,156,8818119,7881686,102040.35,M,FALSE,TRUE,10940,Metropolitan,36071
161336090,2019,990,HOSPICE OF ORLEANS INC,NY,5,P,P1174,FALSE,FALSE,2260294,53,2341083,3543516,114318.11000000002,F,FALSE,TRUE,14411,NA,36073
160755799,2018,990,ORLEANS COMMUNITY HEALTH,NY,4,E,E22,FALSE,TRUE,25437144,384,27399792,11280051,271170.2,M,FALSE,TRUE,14103,NA,36073
