EIN,m1,m2,m3,m4,m5
224215005,S,2,B,B0,B12
222993393,R,4,G,G2,G20
210702879,R,5,P,P2,P27
223682199,S,2,B,B0,B05
221729877,R,5,I,I5,I50
223682199,S,2,B,B0,B05
264203938,R,12,E,E2,E21
222431796,R,4,G,G4,G48
210684259,R,5,I,I8,I80
320154928,R,7,R,R3,R30
223456385,S,2,B,B0,B03
222291498,R,4,F,F2,F21
223055539,R,5,K,K3,K30
300587835,R,7,S,S2,S20
161616384,R,1,A,A2,A20
223679194,R,7,R,R2,R28
223357053,R,4,E,E3,E30
222383065,S,4,E,E7,E70
222589018,S,8,X,X0,X03
223257971,R,5,P,P7,P75
222511830,R,4,F,F2,F22
210719369,R,5,P,P8,P80
210639369,R,4,E,E9,E90
210635051,R,5,P,P2,P27
222313945,R,2,B,B2,B28
222918698,R,1,A,A8,A80
221750190,R,12,E,E2,E22
210731966,R,5,O,O4,O42
770720131,R,4,G,G9,G9B
221985526,R,5,P,P3,P33
510195683,R,4,F,F2,F22
222376191,R,2,B,B2,B21
223380375,R,12,E,E2,E21
223683539,R,5,P,P3,P30
223194848,R,5,L,L2,L20
223495011,S,7,S,S4,S40
221487164,R,11,B,B4,B43
223587649,R,2,B,B2,B20
237189562,R,3,D,D2,D20
222970182,R,2,B,B8,B80
223308574,R,5,I,I7,I72
237189562,R,3,D,D2,D20
223100321,R,4,E,E3,E31
222047663,R,5,P,P3,P33
237032636,R,5,P,P3,P33
222506702,R,5,P,P7,P73
221612741,R,5,J,J3,J30
221514241,R,1,A,A5,A50
237200730,S,2,B,B0,B11
223307187,R,7,S,S4,S41
222224442,S,6,Q,Q3,Q30
221512252,R,5,O,O4,O42
223838018,R,5,P,P3,P30
133503955,S,2,B,B0,B11
201047615,R,4,F,F6,F60
521761391,R,5,P,P7,P75
222672209,R,5,P,P3,P30
222015263,R,4,E,E4,E42
221901046,R,5,P,P2,P27
264337254,S,2,B,B2,B20
221489912,R,7,U,U3,U31
222046926,R,4,F,F2,F22
133536286,R,8,X,X8,X84
223491573,R,5,P,P2,P20
223046520,R,4,F,F2,F20
223373890,R,5,L,L2,L20
135641852,R,5,N,N2,N20
223484247,R,12,E,E2,E21
222464316,S,2,B,B0,B01
222657737,R,5,P,P5,P50
222424542,R,5,P,P8,P85
210688785,R,7,T,T7,T70
210455847,R,5,L,L2,L22
223126027,R,5,L,L8,L80
221539642,R,3,C,C3,C30
223804609,R,4,E,E7,E70
223362433,R,5,P,P8,P80
223681640,R,5,P,P2,P28
742021178,R,5,N,N4,N40
237364157,R,4,F,F2,F22
222424471,S,2,B,B0,B11
222137377,R,5,L,L2,L22
222893508,R,5,L,L3,L30
221665871,R,7,S,S4,S41
221500479,R,5,P,P7,P73
221714106,R,4,F,F3,F30
223002026,R,5,P,P8,P82
237387757,R,4,F,F2,F20
223785342,S,2,B,B4,B40
510194054,S,4,E,E2,E20
221639789,R,5,J,J3,J30
222444824,R,5,P,P7,P74
221487148,R,12,E,E2,E24
221230308,R,5,P,P7,P73
221616758,R,7,T,T7,T70
222423882,R,5,K,K3,K31
222357790,R,4,F,F4,F42
850356946,R,5,L,L9,L99
850338552,R,4,F,F3,F30
856000704,R,5,N,N4,N40
850400026,R,7,S,S3,S30
850354965,S,8,X,X2,X20
850247473,R,5,P,P4,P43
850111252,R,5,P,P4,P40
850400026,R,7,S,S3,S30
850373591,R,4,E,E3,E30
850392796,R,4,H,H9,H99
850368993,R,5,P,P8,P85
850457178,R,5,P,P2,P28
850348301,R,7,R,R2,R28
856005755,R,5,P,P8,P82
270859783,S,4,E,E2,E21
850207652,R,3,D,D2,D20
201358178,S,4,E,E0,E19
850107101,R,5,P,P2,P27
850358453,R,7,S,S4,S41
850471881,S,2,B,B0,B03
850377424,R,7,S,S2,S20
320081580,R,5,P,P8,P81
850366029,R,5,P,P3,P33
860894256,R,5,P,P8,P84
850368743,R,7,R,R2,R20
850459211,R,7,W,W8,W80
272517121,S,4,F,F2,F21
850168672,R,5,P,P8,P84
850331631,S,2,B,B8,B82
856012236,S,4,E,E8,E86
850386324,S,5,P,P3,P33
850436516,R,5,P,P7,P73
465656417,R,7,S,S3,S30
850246036,R,5,P,P7,P70
850194018,R,5,P,P2,P20
850479804,S,7,T,T0,T11
860894256,R,5,P,P8,P84
850434438,S,2,B,B0,B12
261684834,R,5,P,P8,P82
510154068,R,4,H,H9,H92
850433782,R,7,W,W7,W70
850335085,R,4,G,G8,G81
850474099,R,5,P,P3,P30
850383322,R,5,P,P8,P82
850481224,R,5,P,P8,P80
550901604,R,7,W,W3,W30
201650827,R,7,T,T3,T30
850291314,R,2,B,B8,B82
850168672,R,5,P,P8,P84
850158242,R,7,T,T7,T70
850445939,R,7,S,S2,S20
850105592,R,5,P,P2,P27
850105601,R,12,E,E2,E21
850481224,R,5,P,P8,P80
850214427,R,7,S,S3,S30
850442263,R,5,P,P2,P20
850443321,S,2,B,B3,B30
850265533,R,4,E,E3,E30
850455682,R,7,T,T3,T31
850275762,R,5,P,P3,P30
850201597,R,5,P,P7,P70
850170157,S,2,B,B4,B40
856010706,R,5,P,P7,P70
856010706,R,5,P,P7,P70
850305630,S,2,B,B0,B11
850292834,R,4,E,E6,E60
850382793,R,5,P,P8,P82
850164940,R,11,B,B4,B43
237424724,S,2,B,B0,B11
850226142,R,4,E,E9,E92
850295059,R,5,P,P4,P43
850199135,R,5,P,P2,P20
850342711,R,5,P,P3,P30
850346210,R,3,C,C9,C99
742853972,S,2,B,B2,B20
850404752,R,7,S,S8,S80
856018576,R,5,P,P3,P30
850196667,R,5,P,P2,P20
850300494,R,4,E,E3,E32
850297355,R,11,B,B4,B42
850276498,R,5,O,O3,O31
850366754,R,3,C,C4,C41
850196904,S,6,Q,Q5,Q50
850220875,R,4,E,E3,E32
541678087,S,5,I,I0,I19
204396207,R,5,O,O9,O99
742830135,R,5,J,J3,J30
952654282,R,5,P,P5,P50
203845643,S,1,A,A5,A54
300124953,R,5,K,K3,K30
850216976,R,4,F,F2,F22
850480524,R,5,O,O5,O50
352285824,R,1,A,A2,A24
850431646,R,5,P,P8,P80
850418988,R,3,C,C3,C34
850202503,S,1,A,A5,A50
850404277,R,1,A,A2,A25
850436819,R,1,A,A6,A69
850282847,S,4,E,E0,E11
850106941,R,12,E,E2,E22
237265489,R,1,A,A6,A68
742830135,R,5,J,J3,J30
911919141,S,3,C,C6,C60
850448396,R,1,A,A6,A61
201594570,S,2,B,B0,B11
850216702,R,5,P,P8,P82
850125045,S,7,V,V2,V20
850324625,R,5,P,P3,P30
850276498,R,5,O,O3,O31
850425147,R,7,T,T3,T31
850373099,R,3,C,C3,C34
136161708,R,1,A,A5,A53
850471183,R,5,P,P7,P73
850322305,R,2,B,B2,B28
141338303,R,5,O,O2,O23
161532850,R,11,B,B4,B42
141819599,R,5,L,L2,L20
223010593,S,5,J,J2,J20
141747742,R,12,E,E2,E21
141338308,R,5,P,P4,P40
205549824,R,2,B,B2,B29
222571353,R,4,F,F8,F80
132707879,S,2,B,B4,B43
141499330,R,5,P,P8,P81
141705108,R,7,T,T7,T70
222805163,R,7,T,T7,T70
222360736,S,3,C,C2,C20
222910215,R,7,U,U9,U99
141423161,R,11,B,B4,B42
592201374,R,3,C,C3,C35
146027612,S,5,P,P0,P05
135678837,R,5,P,P8,P82
141708404,R,5,L,L2,L20
141596108,R,5,P,P8,P80
146037204,R,5,P,P2,P20
141730897,R,5,I,I7,I72
161019635,R,7,T,T9,T90
205312786,R,2,B,B2,B29
263962887,R,2,B,B9,B99
421691177,R,3,C,C6,C60
263962887,R,2,B,B9,B99
208206775,R,7,W,W7,W70
141632376,R,4,G,G4,G48
141708151,R,1,A,A6,A61
141410352,R,5,J,J3,J33
141700998,R,4,F,F3,F30
222880333,R,7,S,S3,S30
141364505,R,7,T,T7,T70
141429763,R,5,O,O5,O53
141485303,S,2,B,B0,B03
146000805,R,4,E,E4,E42
133051339,S,2,B,B8,B82
112348051,S,5,P,P3,P33
141648493,S,5,P,P3,P33
141605106,R,7,R,R2,R26
141340098,R,4,F,F3,F33
141601723,R,5,P,P7,P73
141364462,R,5,N,N3,N31
112652408,R,2,B,B2,B25
141468380,R,2,B,B8,B84
222262982,S,4,E,E0,E11
160743900,R,11,B,B4,B43
161453263,S,2,B,B4,B41
222333827,R,5,L,L9,L99
133013030,R,5,L,L8,L81
510186869,R,1,A,A6,A68
133482590,R,4,E,E9,E91
133631727,R,4,E,E3,E31
274626258,R,2,B,B2,B29
133931074,R,5,I,I8,I80
134162016,R,5,O,O5,O50
133138072,S,2,B,B8,B80
800639088,R,4,E,E3,E31
271766995,R,2,B,B2,B29
131739920,R,4,E,E9,E90
237327307,S,2,B,B8,B80
262754156,R,7,S,S9,S99
132865903,R,5,P,P8,P82
800338050,R,2,B,B2,B29
132724492,R,5,P,P8,P82
133927797,R,7,S,S3,S30
113099604,R,5,L,L2,L20
861110482,R,2,B,B6,B60
133600807,R,4,E,E9,E90
454659946,R,2,B,B2,B25
133323765,R,7,S,S5,S50
131623994,R,8,X,X9,X99
134159739,R,8,X,X3,X30
136119036,R,5,N,N5,N50
452964584,R,4,E,E9,E90
136178903,R,3,C,C4,C40
133425071,R,5,K,K3,K35
132724492,R,5,P,P8,P82
133261148,R,1,A,A4,A40
461840894,R,4,E,E9,E92
113284763,R,7,T,T2,T22
274181529,R,4,E,E3,E31
271005111,R,2,B,B2,B29
900912680,R,5,P,P2,P20
451559526,R,2,B,B2,B25
133254484,R,5,P,P2,P20
460833951,R,8,X,X9,X99
901002318,R,3,C,C3,C34
222804848,R,5,L,L2,L20
150532221,R,12,E,E2,E22
161340290,S,7,S,S0,S02
133128296,R,4,H,H4,H40
161614791,R,3,D,D4,D40
150532090,R,5,P,P7,P70
161446907,R,5,O,O2,O23
150532059,R,5,J,J3,J33
421685278,R,5,L,L2,L20
161199153,S,4,E,E2,E20
237075704,S,2,B,B9,B94
160743241,R,5,P,P2,P27
161291766,R,5,P,P8,P82
200013066,R,4,E,E3,E32
161160187,R,4,F,F2,F20
160743150,R,11,B,B4,B43
161275321,R,5,P,P4,P40
150532276,R,11,B,B4,B42
150576613,R,4,G,G2,G20
161599892,S,4,E,E2,E20
160983042,R,4,E,E3,E32
161165155,R,5,L,L2,L20
112724904,R,1,A,A8,A80
161589572,R,5,J,J2,J22
160772743,R,7,T,T7,T70
160758844,R,1,A,A6,A61
261231096,R,4,E,E9,E91
161563436,S,4,F,F8,F80
160772474,R,12,E,E2,E22
133358600,R,5,P,P3,P33
160968676,R,5,P,P7,P73
160795709,R,5,P,P8,P82
521987010,R,12,E,E2,E21
161364399,R,5,P,P7,P74
150539044,R,5,P,P8,P81
141701365,R,5,P,P7,P74
141724406,R,5,L,L5,L50
141513789,R,1,A,A3,A32
141338471,R,12,E,E2,E22
141828430,R,2,B,B7,B70
222325526,R,5,P,P8,P82
141364601,R,1,A,A5,A54
141338373,R,12,E,E2,E22
205700964,R,5,L,L2,L22
141752524,R,1,A,A8,A80
150508031,R,2,B,B8,B84
160976343,R,5,P,P8,P82
150524324,R,12,E,E2,E22
261998454,S,4,E,E0,E11
510151858,R,5,N,N3,N31
222538177,R,1,A,A2,A20
222511306,R,2,B,B2,B28
141340058,R,3,D,D2,D20
223232968,S,3,C,C3,C30
222484101,S,2,B,B0,B11
141584091,S,5,I,I7,I72
141590637,R,1,A,A8,A80
141722963,R,3,C,C3,C34
141608318,R,5,P,P8,P82
464645902,R,11,B,B4,B40
341802226,S,2,B,B0,B01
141598279,R,2,B,B2,B28
237026859,R,7,T,T3,T31
141883215,R,3,C,C3,C32
141678068,R,4,E,E6,E60
222456648,R,5,L,L2,L21
161553194,S,7,V,V0,V03
160743145,R,4,E,E9,E90
161157086,R,5,P,P7,P73
161502150,S,4,E,E5,E50
161363536,R,7,W,W7,W70
510198935,R,5,I,I8,I80
237218160,R,4,E,E5,E50
161376699,R,5,P,P7,P75
160743942,R,11,B,B4,B43
160743096,R,5,O,O4,O42
161580245,R,4,G,G9,G94
237025682,R,5,P,P8,P80
160965865,R,4,E,E3,E30
166061434,R,5,L,L2,L20
161345198,R,5,L,L9,L99
161376701,R,5,P,P7,P75
161160182,R,2,B,B9,B90
161337423,R,5,L,L8,L82
274154672,R,5,P,P2,P20
272403430,R,1,A,A6,A65
160763163,R,5,L,L2,L22
161433932,R,5,P,P8,P87
160743243,R,5,P,P2,P27
161498032,R,5,L,L2,L21
161575630,R,5,P,P2,P20
421604185,S,4,E,E0,E05
161158412,R,1,A,A6,A61
160743225,R,4,E,E9,E91
161556437,R,5,L,L8,L81
160988866,R,2,B,B2,B28
161376702,R,5,P,P7,P75
161494924,S,2,B,B5,B50
300634052,R,4,G,G9,G9B
421571876,R,8,X,X2,X21
161564089,R,5,P,P7,P75
161163460,R,5,L,L8,L80
203368932,R,4,F,F3,F32
160743231,R,5,P,P2,P27
160798517,R,12,E,E2,E24
161191388,R,5,P,P8,P80
161555928,S,2,B,B2,B25
161191388,R,5,P,P8,P80
160956222,R,4,F,F4,F40
161566929,R,4,E,E3,E32
160761225,R,5,J,J3,J32
160743210,R,7,T,T7,T70
160845451,R,4,G,G5,G54
160975538,R,5,P,P8,P82
161391026,R,4,E,E3,E31
161162971,S,4,E,E0,E11
264287659,R,5,N,N3,N32
161406947,R,4,E,E3,E30
510501768,R,5,L,L2,L22
161315868,R,7,T,T7,T70
161199474,R,2,B,B6,B60
161167946,R,5,L,L2,L25
161302764,R,4,H,H9,H90
222916451,S,5,P,P3,P33
161579391,R,8,X,X2,X20
160743025,R,5,N,N2,N20
160755757,R,1,A,A6,A6E
161306559,R,5,I,I4,I43
161017453,R,4,F,F3,F33
161206389,R,2,B,B2,B28
160821488,R,5,O,O5,O53
222306795,R,1,A,A7,A70
161559032,R,5,L,L2,L25
161172623,R,5,L,L9,L99
161454202,R,4,G,G4,G48
161272040,R,4,E,E6,E60
161586423,R,2,B,B2,B29
161075068,R,5,P,P8,P81
161185276,R,7,T,T2,T20
264693544,R,5,L,L2,L22
131972962,R,2,B,B9,B99
222470820,R,5,K,K3,K31
455573092,R,5,L,L2,L22
161587793,R,2,B,B2,B29
135648615,R,8,X,X2,X20
141504974,R,5,P,P2,P27
237259445,R,7,S,S4,S40
141638206,R,5,N,N6,N60
150533545,R,11,B,B4,B42
150346515,R,12,E,E2,E22
160743230,R,5,P,P2,P27
260385592,R,1,A,A3,A30
141604824,R,2,B,B2,B28
237401872,S,1,A,A8,A82
161001728,R,1,A,A4,A40
261528342,R,4,E,E3,E31
161086304,R,5,L,L8,L80
161119247,R,5,P,P4,P43
161467023,S,4,E,E0,E11
203619570,R,7,S,S2,S20
146081693,S,1,A,A8,A80
161104065,R,4,F,F3,F32
160919175,R,4,E,E4,E42
112508370,R,7,S,S4,S41
112982792,R,4,F,F3,F30
263995937,R,5,L,L2,L21
113338946,R,4,E,E9,E92
260770655,R,7,T,T9,T99
112388200,R,4,E,E9,E91
112501235,S,4,E,E2,E20
113272603,R,5,P,P3,P31
870793638,R,7,S,S2,S20
237084897,R,4,F,F2,F20
111642720,R,2,B,B2,B20
113475993,S,8,X,X0,X12
133268539,R,5,J,J2,J22
112867436,R,7,T,T7,T70
271237249,R,2,B,B9,B90
203461755,R,5,L,L2,L21
222268070,R,4,F,F2,F20
464555144,R,5,L,L2,L21
113072153,R,4,E,E9,E90
800369977,R,4,E,E6,E62
113104312,R,5,L,L2,L20
116003433,R,4,E,E8,E80
264808968,R,5,L,L2,L21
270174589,R,4,E,E3,E30
113519417,R,4,E,E6,E60
113152691,R,5,L,L2,L21
272210184,R,5,L,L2,L20
113185372,R,4,E,E9,E99
133910567,R,5,P,P6,P60
113538697,R,12,E,E2,E21
134045021,R,5,N,N6,N60
273530972,R,2,B,B2,B29
112833587,R,4,G,G9,G90
112107335,R,2,B,B2,B28
113564621,R,4,G,G3,G30
270295829,R,7,S,S2,S20
112290533,R,4,E,E9,E91
205052686,R,7,V,V3,V35
112453853,R,5,P,P8,P81
111504005,R,7,S,S2,S22
112388200,R,4,E,E9,E91
134101214,R,5,L,L2,L21
112739496,R,2,B,B2,B25
111630780,R,5,P,P2,P20
112786225,R,1,A,A5,A50
113559007,R,2,B,B2,B21
113557478,R,5,P,P3,P33
112268359,S,5,L,L2,L21
112451752,R,5,L,L8,L80
113427213,R,5,P,P8,P80
264762092,R,5,L,L2,L21
900394877,R,2,B,B9,B99
421624009,R,2,B,B2,B29
113190652,S,2,B,B4,B43
112077918,R,2,B,B2,B21
112000685,R,2,B,B8,B80
113200785,R,5,L,L2,L22
112623719,R,7,T,T9,T90
200078855,S,2,B,B0,B12
112145956,R,7,S,S2,S20
112843882,R,4,E,E3,E30
113626419,S,4,E,E0,E11
113327219,R,2,B,B8,B80
113107848,R,2,B,B9,B99
311706307,R,7,S,S2,S20
460802042,R,7,S,S2,S20
113431280,R,5,I,I7,I71
464215646,R,2,B,B2,B29
311650965,S,4,E,E3,E31
113231685,R,4,E,E3,E30
760783006,R,2,B,B9,B90
113289580,R,5,L,L2,L22
113362663,R,4,E,E3,E31
272332649,R,7,S,S3,S30
111630753,R,5,P,P7,P75
111986300,R,5,P,P8,P82
116000202,R,1,A,A6,A6E
133889937,R,4,E,E9,E92
111631837,R,12,E,E2,E22
912187887,R,1,A,A2,A23
237072915,R,1,A,A2,A26
113338946,R,4,E,E9,E92
111504005,R,7,S,S2,S22
264761980,R,5,L,L2,L21
112864728,R,5,P,P2,P20
454949226,R,7,S,S2,S20
463636238,R,2,B,B9,B90
133441465,R,5,L,L4,L41
112449485,R,5,P,P2,P28
161487351,R,4,E,E9,E91
160743979,R,12,E,E2,E22
161037658,R,4,E,E3,E31
160997545,R,4,E,E3,E30
160958020,R,5,P,P8,P82
160958020,R,5,P,P8,P82
150543658,R,11,B,B4,B42
161603283,S,4,E,E0,E11
150532078,R,11,B,B4,B43
161289461,R,5,P,P9,P99
150548010,R,12,E,E2,E22
100000085,R,7,S,S3,S31
237202906,R,1,A,A6,A65
264175832,R,5,P,P7,P70
222309669,R,1,A,A2,A26
453436465,R,2,B,B2,B29
160341870,R,4,E,E9,E91
160743039,R,5,P,P3,P30
160743047,R,3,D,D2,D20
160743058,R,4,E,E9,E91
160743070,R,5,I,I8,I80
160743080,R,5,P,P5,P52
223311544,R,5,L,L2,L20
160743126,R,11,B,B4,B43
160743129,R,2,B,B2,B21
160743132,R,4,E,E9,E91
160743137,R,4,E,E5,E50
161500379,R,4,E,E8,E80
160746860,R,4,E,E4,E42
160743027,R,2,B,B2,B21
222238075,R,4,F,F2,F22
161365762,S,3,D,D5,D50
161204210,S,2,B,B0,B11
222143232,S,2,B,B0,B11
112526895,R,5,I,I5,I51
463600343,R,3,C,C3,C34
161379536,S,4,E,E9,E90
232754537,R,5,L,L8,L81
161185139,R,5,P,P4,P46
160972260,R,5,P,P5,P51
203405303,R,5,L,L2,L21
161154656,R,1,A,A7,A70
160743164,R,4,F,F3,F33
160836556,R,4,G,G3,G30
161415435,R,5,P,P7,P70
160954168,R,1,A,A5,A50
160761224,R,2,B,B2,B28
161248856,R,7,S,S4,S41
160868942,R,7,T,T7,T70
222291346,R,4,E,E9,E91
203574586,R,5,L,L2,L21
160905390,S,3,D,D5,D50
161137379,R,7,W,W3,W30
161494042,R,7,T,T9,T99
760705854,R,5,L,L2,L22
161462330,R,5,P,P8,P81
161066400,R,7,R,R2,R26
473928697,R,5,L,L2,L21
204311706,S,4,H,H0,H11
161415435,R,5,P,P7,P70
262041512,R,2,B,B2,B29
161386456,R,5,L,L2,L20
160977295,R,4,E,E3,E32
160902835,R,5,P,P2,P20
161554414,R,11,B,B5,B50
222462905,R,5,I,I8,I80
161493407,R,12,E,E2,E21
161265765,R,5,L,L2,L20
161007079,R,4,F,F2,F20
161582433,R,5,I,I4,I43
161489340,R,5,P,P7,P75
161066400,R,7,R,R2,R26
201547478,S,5,P,P0,P01
141567022,S,4,E,E0,E19
141759246,R,7,T,T9,T99
141506257,R,5,P,P8,P82
237057568,R,5,P,P8,P82
510660361,R,4,G,G2,G20
111976051,R,5,P,P2,P28
112621122,S,5,I,I0,I03
116041432,R,5,N,N6,N60
111673938,R,5,O,O2,O23
113533587,R,4,G,G2,G20
113492588,R,2,B,B2,B21
112542011,R,2,B,B2,B28
311646091,R,5,P,P3,P33
114088055,S,5,J,J4,J40
270216316,R,4,E,E3,E30
465482775,R,4,E,E3,E31
112764737,R,5,P,P3,P33
112949583,R,1,A,A5,A51
112546437,R,5,P,P2,P27
112777066,R,5,P,P3,P30
112631530,R,2,B,B2,B25
205382653,R,4,G,G2,G20
112496305,R,5,P,P8,P81
113325105,R,2,B,B2,B21
111646301,R,2,B,B2,B24
112592214,R,4,F,F9,F99
201495711,S,5,P,P0,P01
221807096,R,5,O,O4,O40
112621496,R,5,P,P7,P73
202656477,R,4,G,G2,G20
111884961,R,5,P,P2,P20
111902968,R,3,C,C4,C41
116046932,R,5,P,P3,P33
111352310,R,12,E,E2,E22
112444833,R,1,A,A8,A80
113063114,R,5,L,L2,L20
112243933,R,2,B,B9,B99
135596825,R,1,A,A6,A6E
113305212,R,5,I,I8,I80
131940424,R,6,Q,Q3,Q30
133407599,R,7,S,S4,S43
237012069,S,1,A,A6,A60
133179546,R,5,K,K3,K31
133729152,R,4,F,F2,F22
133954590,R,1,A,A8,A80
133131911,R,3,C,C5,C50
133990145,R,5,L,L2,L22
132697725,R,4,E,E3,E30
521399520,S,6,Q,Q3,Q32
133540337,R,5,P,P4,P43
131624048,R,6,Q,Q2,Q23
131624098,R,1,A,A5,A54
135596742,R,6,Q,Q2,Q22
133100091,R,6,Q,Q2,Q21
132792409,R,5,L,L2,L21
112622003,R,5,P,P3,P30
131624104,R,8,X,X3,X30
421775449,R,5,P,P8,P80
136149966,S,1,A,A3,A30
112518432,R,4,E,E9,E92
510201835,R,1,A,A6,A6E
133720473,R,5,O,O2,O20
133767644,R,7,S,S4,S41
134187902,R,5,P,P4,P46
134089544,R,5,P,P3,P30
132749632,R,1,A,A4,A40
133737760,R,1,A,A7,A70
133723207,R,5,O,O5,O50
273530769,R,5,P,P7,P76
320292343,R,1,A,A7,A70
133828712,R,7,R,R2,R26
133475390,R,1,A,A5,A54
133077692,R,4,F,F7,F70
133482114,R,4,F,F2,F22
131624012,R,1,A,A5,A51
133089944,R,5,P,P4,P44
462640266,S,2,B,B0,B11
131876348,S,4,F,F3,F33
462754933,R,5,O,O5,O50
133179151,R,6,Q,Q2,Q22
133721340,R,7,T,T3,T30
135610350,R,7,S,S4,S40
133666846,R,2,B,B6,B60
311811558,S,7,T,T0,T12
412213721,R,6,Q,Q4,Q40
237182582,S,1,A,A5,A50
133255591,R,5,P,P8,P84
131624132,R,7,S,S8,S81
133085900,R,2,B,B9,B90
133711803,R,4,E,E8,E80
465039599,R,4,F,F3,F32
131623937,R,6,Q,Q2,Q20
133272001,R,5,J,J2,J22
133585408,R,1,A,A5,A51
273801730,S,7,T,T0,T02
112513824,R,5,P,P8,P82
133376303,R,5,L,L2,L21
134067116,R,1,A,A6,A68
132584273,R,1,A,A6,A62
132573905,R,2,B,B2,B21
134098503,S,1,A,A6,A60
134019464,R,4,G,G5,G50
133718607,R,7,S,S4,S41
132938457,R,5,L,L2,L20
135562220,R,5,P,P2,P20
130429745,R,5,I,I5,I51
133363655,R,1,A,A8,A82
731682844,R,4,G,G8,G81
131790719,S,6,Q,Q3,Q30
133922973,R,7,S,S5,S50
237213592,S,2,B,B0,B11
134128172,R,5,P,P2,P20
133267558,R,5,L,L2,L21
593814814,R,7,S,S3,S30
132748002,R,5,P,P3,P33
112427999,R,8,X,X2,X20
562525151,R,6,Q,Q3,Q33
131623893,S,1,A,A4,A40
132755541,R,4,H,H9,H99
222742906,R,1,A,A6,A62
131889074,R,6,Q,Q2,Q20
135600417,R,2,B,B7,B70
752750127,R,1,A,A3,A30
562305804,R,2,B,B8,B82
131949780,R,2,B,B2,B28
133343008,R,2,B,B9,B94
113599459,R,5,P,P3,P33
300152767,S,1,A,A6,A61
463181224,R,4,E,E8,E80
311724707,R,5,L,L2,L20
134037622,R,7,S,S4,S40
133176586,R,5,L,L4,L41
132926433,R,5,L,L2,L20
132945229,R,4,E,E6,E65
530218859,S,6,Q,Q5,Q50
132562192,R,1,A,A6,A6E
133620671,R,5,L,L2,L25
208837690,S,5,P,P0,P12
203590089,S,5,L,L5,L50
133631523,R,1,A,A6,A6C
133629485,R,5,O,O5,O50
133216425,R,4,F,F9,F99
900954778,R,5,O,O5,O50
132628511,R,7,S,S2,S20
132986204,R,5,P,P8,P82
131275970,R,1,A,A6,A6E
133030257,R,7,R,R6,R61
134121591,R,2,B,B2,B29
133460251,R,5,L,L2,L20
131562242,R,5,P,P2,P28
133083068,R,4,E,E3,E32
134131482,R,6,Q,Q3,Q30
134156877,R,7,S,S2,S20
132738818,R,5,P,P2,P20
237085442,R,7,R,R2,R24
131844852,R,1,A,A6,A65
311335950,R,1,A,A3,A31
131879953,R,1,A,A7,A70
132785566,R,2,B,B2,B28
133976066,S,2,B,B2,B20
131887440,R,2,B,B7,B70
202772242,S,5,O,O0,O12
131624231,R,9,Y,Y3,Y30
133149200,R,5,I,I2,I20
131624217,S,4,F,F0,F03
237139510,R,5,P,P8,P82
131972876,R,4,F,F2,F22
133581495,R,5,L,L2,L20
132914141,R,7,T,T4,T40
113669550,R,5,L,L2,L20
133174912,R,5,L,L2,L21
112594790,S,5,P,P3,P30
320244088,R,2,B,B2,B25
132552500,R,1,A,A2,A25
133860474,R,2,B,B8,B80
132569414,R,2,B,B2,B21
237097173,S,5,J,J0,J19
200774906,R,7,S,S3,S31
133213510,R,1,A,A6,A68
208875698,R,7,S,S4,S41
132642091,R,1,A,A6,A63
133636595,S,8,X,X0,X11
133894132,R,5,N,N6,N62
202561205,S,4,E,E0,E11
133224150,S,4,G,G8,G81
131603155,S,5,N,N2,N20
431959796,R,7,T,T3,T30
133057343,R,7,T,T3,T31
942443282,R,6,Q,Q3,Q30
112857055,R,5,L,L2,L20
133702751,R,5,P,P2,P20
135562985,R,11,B,B4,B43
133694790,R,8,X,X3,X30
810582070,R,5,I,I5,I51
133954589,R,4,F,F3,F33
205969862,R,6,Q,Q7,Q70
133949950,R,2,B,B8,B82
260787621,R,5,P,P8,P80
237025308,R,1,A,A6,A65
455146915,R,2,B,B3,B30
133995725,R,1,A,A3,A30
237183563,S,1,A,A6,A60
131941627,R,7,W,W2,W20
721325684,R,5,I,I8,I83
463181224,R,4,E,E8,E80
133788986,R,3,D,D2,D20
133164477,R,5,P,P8,P80
134024259,R,7,T,T5,T50
133801864,R,7,R,R2,R28
141387863,R,5,O,O5,O51
134048114,R,8,X,X2,X20
133376271,R,1,A,A6,A62
133607310,R,5,L,L2,L21
453114269,R,7,V,V2,V22
134078657,R,7,S,S9,S99
132958227,S,1,A,A6,A65
237349380,R,1,A,A8,A80
272918478,R,2,B,B9,B90
201082179,S,4,F,F2,F20
133203701,R,5,L,L2,L20
134112482,S,4,E,E0,E12
135562167,R,11,B,B5,B50
133443893,R,5,L,L2,L20
133919295,R,7,S,S2,S20
133248876,R,2,B,B2,B28
542064462,R,1,A,A4,A40
134116831,R,5,P,P5,P50
237042553,R,1,A,A3,A31
134131087,R,5,P,P7,P75
136271908,R,7,S,S3,S30
131790758,S,2,B,B4,B40
133686755,R,5,L,L2,L21
135562983,R,2,B,B2,B24
133686664,R,1,A,A6,A65
132909403,R,6,Q,Q2,Q22
113633912,R,7,W,W7,W70
131882107,R,4,H,H4,H42
133973196,S,2,B,B0,B03
133275504,R,5,P,P4,P44
911792864,R,4,G,G8,G83
133129382,R,7,W,W7,W70
201874085,R,7,S,S2,S20
133547688,S,5,L,L2,L21
471358924,S,5,K,K0,K11
