EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,RUCA,LocationType,FIPS
133179151,2018,990,ONE TO WORLD INC,NY,6,Q,Q22,FALSE,FALSE,1218837,20,1171035,421418,156611.96,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
133376303,2018,990,WIN HOUSING DEVELOPMENT FUND COMPANY INC,NY,5,L,L21,FALSE,FALSE,38470,3,38470,782819,547267.48,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
521936144,2019,990,YOUTH IMPROVING NON-PROFITS FOR CHILDREN,NY,5,O,O99,FALSE,FALSE,6506057,31,7049727,5131316,626118.62,U,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
133629485,2018,990,GLOBAL KIDS INC,NY,5,O,O50,FALSE,FALSE,6469106,148,6382224,2811230,150047.62,F,FALSE,TRUE,10010,1.6805555555555556,Metropolitan,36061
133203701,2018,990,YOUTH ACTION PROGRAMS AND HOMES INC,NY,5,L,L20,FALSE,FALSE,1105892,38,1096337,332834,127385.71999999999,M,FALSE,TRUE,10035,1.6805555555555556,Metropolitan,36061
136271908,2018,990,HARLEM COMMONWEALTH COUNCIL INC,NY,7,S,S30,FALSE,FALSE,3531260,69,3438770,15509374,202051.4,M,FALSE,TRUE,10027,1.6805555555555556,Metropolitan,36061
264509207,2019,990,CRISIS ACTION INC,NY,4,F,F32,FALSE,FALSE,2987778,10,3239657,524445,217020.87999999998,M,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
133197949,2019,990,NATIONAL COALITION AGAINST CENSORSHIP,NY,7,R,R63,FALSE,FALSE,1304885,8,868901,962828,192198.4,M,FALSE,TRUE,10038,1.6805555555555556,Metropolitan,36061
112594790,2019,990,RESOURCES FOR CHILDREN WITH,NY,5,P,P1930,FALSE,FALSE,3323571,45,3908958,2914836,230046.9,F,FALSE,TRUE,10003,1.6805555555555556,Metropolitan,36061
133911827,2019,990,RYANCHELSEA-CLINTON COMMUNITY HEALTH,NY,4,E,E32,FALSE,FALSE,14927975,119,16448322,12094309,299348.3,M,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
133919147,2019,990,GROOVE WITH ME INC,NY,1,A,A62,FALSE,FALSE,452233,9,741993,2080731,102105.4,F,FALSE,TRUE,10035,1.6805555555555556,Metropolitan,36061
133021180,2018,990,THE SECOND STAGE THEATRE INC,NY,1,A,A65,FALSE,FALSE,18227250,569,19205742,62257965,494730.33999999997,M,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
133443893,2016,990,SANCTUARY FOR FAMILIES HOUSING DEVELOPMENT,NY,5,L,L20,FALSE,FALSE,184210,0,10000,368420,292839.42,F,FALSE,TRUE,10268,1.6805555555555556,Metropolitan,36061
272323749,2019,990,NEW WORKFORCE DIRECTIONS INC,OK,5,J,J20,FALSE,FALSE,2111174,31,2415893,1824053,134799.66,F,FALSE,TRUE,74120,1.6805555555555556,Metropolitan,36061
201874085,2019,990,NATIONAL ASSOCIATION OF CITY,NY,7,S,S20,FALSE,FALSE,5351404,36,5558906,7108579,223227.68,F,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
311724707,2018,990,1347 MORRIS AVENUE CORPORATION,NY,5,L,L20,FALSE,FALSE,275456,0,195505,1311256,349134.86,F,FALSE,TRUE,10027,1.6805555555555556,Metropolitan,36061
134187902,2018,990,PSYCHOTHERAPY & SPIRITUALITY,NY,5,P,P46,FALSE,FALSE,1025127,16,1039159,130152,111002.59999999999,F,FALSE,TRUE,10271,1.6805555555555556,Metropolitan,36061
465039599,2018,990,CRISIS TEXT LINE INC,NY,4,F,F32,FALSE,FALSE,12229626,120,27137174,36378307,352004.62,F,FALSE,TRUE,10010,1.6805555555555556,Metropolitan,36061
133484329,2019,990,CENTER FOR COMPREHENSIVE HEALTH,NY,4,F,F20,FALSE,FALSE,9241481,108,8442838,1690759,266007.39999999997,F,FALSE,TRUE,10029,1.6805555555555556,Metropolitan,36061
562305804,2019,990,IRONWORKERS LOCAL 580 SCHOLARSHIP FUND,NY,2,B,B82,FALSE,FALSE,2125,0,145,125163,11606.48,M,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
134189193,2018,990,OPEN HANDS LEGAL SERVICES INC,NY,5,I,I80,FALSE,FALSE,372461,6,416111,283560,119679.14,F,FALSE,TRUE,10035,1.6805555555555556,Metropolitan,36061
133718607,2018,990,FASHION CENTER DISTRICT MANAGEMENT ASSOC,NY,7,S,S41,FALSE,FALSE,9217880,86,8985893,4903914,417983.13999999996,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
133973196,2018,990,MOUSE INC,NY,2,B,B03,FALSE,FALSE,2920355,27,2935628,1414174,253357.8,M,FALSE,TRUE,10004,1.6805555555555556,Metropolitan,36061
133976066,2018,990,THE PARTNERSHIP FOR AFTER SCHOOL,NY,2,B,B0220,FALSE,FALSE,1776443,11,1851695,644152,191583.62,F,FALSE,TRUE,10271,1.6805555555555556,Metropolitan,36061
133995725,2018,990,RHIZOME COMMUNICATIONS INC CO NEW MUSEUM OF CONTEMPORARY ART,NY,1,A,A30,FALSE,FALSE,1345447,11,702108,621724,130513.9,M,FALSE,TRUE,10002,1.6805555555555556,Metropolitan,36061
473894644,2019,990,GIRLS WHO INVEST INC,NY,5,J,J22,FALSE,FALSE,2263029,15,5103029,9196962,293037.66,F,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
112857055,2018,990,HABITAT FOR HUMANITY NEW YORK CITY INC,NY,5,L,L20,FALSE,FALSE,7754694,78,5103685,12442071,353402.92,F,FALSE,TRUE,10038,1.6805555555555556,Metropolitan,36061
453114269,2019,990,INSTITUTE FOR ECONOMICS AND PEACE,NY,7,V,V22,FALSE,FALSE,477578,3,483377,147273,114041.09999999999,M,FALSE,TRUE,10022,1.6805555555555556,Metropolitan,36061
954437773,2017,990,ACMP FOUNDATION,NY,1,A,A1260,FALSE,FALSE,505774,4,1090224,8610573,110025.56,F,FALSE,TRUE,10010,1.6805555555555556,Metropolitan,36061
721325684,2017,990,ADVOCATES FOR JUSTICE,NY,5,I,I83,FALSE,FALSE,172763,4,147271,93741,62717,F,FALSE,TRUE,10007,1.6805555555555556,Metropolitan,36061
131624104,2019,990,JEWISH COUNCIL FOR PUBLIC AFFAIRS INC,NY,8,X,X30,FALSE,FALSE,2850995,16,2909932,1021344,290716.6,M,FALSE,TRUE,10016,1.6805555555555556,Metropolitan,36061
133343008,2018,990,PS 87 PARENTS ASSOCIATION INC,NY,2,B,B94,FALSE,FALSE,2083967,68,2028000,1362856,111826.23999999999,M,FALSE,TRUE,10024,1.6805555555555556,Metropolitan,36061
593814814,2019,990,TRUFUND FINANCIAL SERVICES INC,NY,7,S,S30,FALSE,FALSE,5007275,36,2737716,14181328,319056.66,M,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
134048114,2018,990,END OF LIFE CHOICES NEW YORK INC,NY,8,X,X20,FALSE,FALSE,395751,4,280355,369409,81717.36,M,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
133767644,2018,990,MANHATTAN CHAMBER OF COMMERCE COMMUNITY,NY,7,S,S41,FALSE,FALSE,107864,0,117300,33037,153695,F,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
132573905,2018,990,MORNINGSIDE MONTESSORI SCHOOL,NY,2,B,B21,FALSE,FALSE,1466938,33,1659656,1865124,153599.41999999998,F,FALSE,TRUE,10025,1.6805555555555556,Metropolitan,36061
133441160,2018,990,THE NATIONAL ALLIANCE FOR,NY,1,A,A0365,FALSE,FALSE,949162,12,1128523,455922,152125.6,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
133585408,2019,990,MUSEUM OF ARTS AND DESIGN,NY,1,A,A51,FALSE,FALSE,14054780,142,24790424,94967672,502167.87999999995,M,FALSE,TRUE,10019,1.6805555555555556,Metropolitan,36061
562453276,2018,990,CHARTER SCHOOL OF EDUCATIONAL,NY,2,B,B29,FALSE,FALSE,12230349,104,13620594,19747238,211937.44,F,FALSE,TRUE,10701,1.6805555555555556,Metropolitan,36061
133607310,2019,990,NEW HULL STREET HDFC INC,NY,5,L,L21,FALSE,FALSE,449178,0,350847,2103232,344144.63999999996,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
208734461,2018,990,GLOBAL JUSTICE CENTER,NY,6,Q,Q35,FALSE,FALSE,1118272,13,1390299,1333929,196389.75999999998,U,FALSE,TRUE,10005,1.6805555555555556,Metropolitan,36061
135562167,2018,990,BANK STREET COLLEGE OF EDUCATION,NY,2,B,B50,TRUE,FALSE,67105935,925,75443965,97642294,907831.82,U,FALSE,TRUE,10025,1.6805555555555556,Metropolitan,36061
113633912,2018,990,SADIE NASH LEADERSHIP PROJECT INC,NY,7,W,W70,FALSE,FALSE,1796043,109,1083668,898858,150158.53999999998,U,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
132950801,2018,990,NORTH STAR FUND INC,NY,7,T,T70,FALSE,FALSE,9417436,22,19756734,15128699,207362.58,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
113669550,2019,990,EAST 54TH STREET HOUSING DEVELOPMENT,NY,5,L,L20,FALSE,FALSE,306974,0,151066,3793014,575638.22,M,FALSE,TRUE,10005,1.6805555555555556,Metropolitan,36061
133193119,2018,990,SANCTUARY FOR FAMILIES INC,NY,5,P,P43,FALSE,FALSE,24253514,337,24054957,17221576,306178.13999999996,F,FALSE,TRUE,10268,1.6805555555555556,Metropolitan,36061
132569414,2018,990,ACORN SCHOOL,NY,2,B,B21,FALSE,FALSE,1257195,15,1385556,1674938,225842.56,F,FALSE,TRUE,10010,1.6805555555555556,Metropolitan,36061
134116831,2019,990,THE TRANSITION NETWORK INC,NY,5,P,P50,FALSE,FALSE,477118,3,566558,528097,95823.08,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
131562242,2018,990,HENRY STREET SETTLEMENT,NY,5,P,P28,FALSE,FALSE,40952015,897,53897362,61552559,369080.39999999997,M,FALSE,TRUE,10002,1.6805555555555556,Metropolitan,36061
237012069,2018,990,JOSE LIMON DANCE FOUNDATION INC,NY,1,A,A1160,FALSE,FALSE,1177141,61,1525432,585244,130333.35999999999,M,FALSE,TRUE,10031,1.6805555555555556,Metropolitan,36061
132617274,2018,990,EAST HARLEM BLOCK NURSERY INC,NY,5,P,P33,FALSE,FALSE,2849292,71,3646171,2588801,133850.94,F,FALSE,TRUE,10027,1.6805555555555556,Metropolitan,36061
731682844,2018,990,KEEP A CHILD ALIVE INC,NY,4,G,G81,FALSE,FALSE,2771321,6,3984063,2853769,202792.44,M,FALSE,TRUE,10004,1.6805555555555556,Metropolitan,36061
133666846,2017,990,CLASSROOM INC,NY,2,B,B60,FALSE,FALSE,4340078,23,3772598,6253287,368102.18,F,FALSE,TRUE,10038,1.6805555555555556,Metropolitan,36061
135562985,2018,990,THE COOPER UNION FOR THE ADVANCEMENT OF,NY,2,B,B43,TRUE,FALSE,107635262,1059,160912378,1101678183,927137.7999999999,F,FALSE,TRUE,10003,1.6805555555555556,Metropolitan,36061
133460251,2018,990,334-336 BERGEN STREET HOUSING,NY,5,L,L20,FALSE,FALSE,1257848,14,1295391,1728241,301465.22,F,FALSE,TRUE,10115,1.6805555555555556,Metropolitan,36061
135596742,2019,990,AFS INTERCULTURAL PROGRAMS INC,NY,6,Q,Q22,FALSE,FALSE,19701947,40,21746854,13762749,421137.27999999997,M,FALSE,TRUE,10010,1.6805555555555556,Metropolitan,36061
752750127,2018,990,GLOBAL NOMADS GROUP INC,NY,1,A,A30,FALSE,FALSE,2034309,18,2066824,397934,233726.13999999998,F,FALSE,TRUE,10038,1.6805555555555556,Metropolitan,36061
133475390,2018,990,LOWER EAST SIDE TENEMENT MUSEUM,NY,1,A,A54,FALSE,FALSE,11961512,188,12332937,33882364,432287.1,M,FALSE,TRUE,10002,1.6805555555555556,Metropolitan,36061
130429745,2019,990,AMERICAN ARBITRATION ASSOCIATION INC,NY,5,I,I51,FALSE,FALSE,108480881,681,134212092,245517590,1502444.44,F,FALSE,TRUE,10271,1.6805555555555556,Metropolitan,36061
134194707,2019,990,UNIFORMED FIREFIGHTERS ASSOCIATION,NY,2,B,B82,FALSE,FALSE,485112,0,2883181,6668820,152733.3,M,FALSE,TRUE,10010,1.6805555555555556,Metropolitan,36061
208875698,2018,990,EFFIE WORLDWIDE INC,NY,7,S,S41,FALSE,FALSE,5033685,0,5222505,4563436,404459.16,F,FALSE,TRUE,10016,1.6805555555555556,Metropolitan,36061
133894132,2018,990,NATIONAL BASKETBALL PLAYERS ASSOCIATION,NY,5,N,N62,FALSE,FALSE,5505694,4,13384474,39415464,686046.1,F,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
462640266,2017,990,NEW YORK CITY FOUNDATION FOR COMPUTER,NY,2,B,B11,FALSE,FALSE,1362102,11,1843040,571639,260803.59999999998,M,FALSE,TRUE,10013,1.6805555555555556,Metropolitan,36061
451634118,2018,990,HARLEM LACROSSE AND LEADERSHIP,NY,7,W,W70,FALSE,FALSE,4575182,72,4119341,892033,199774,M,FALSE,TRUE,10039,1.6805555555555556,Metropolitan,36061
133516262,2018,990,HARLEM CONGREGATIONS FOR COMMUNITY,NY,7,S,S20,FALSE,FALSE,3825001,34,3255966,6429194,158485.8,M,FALSE,TRUE,10039,1.6805555555555556,Metropolitan,36061
911792864,2019,990,ALZHEIMER'S FOUNDATION OF AMERICA INC,NY,4,G,G83,FALSE,FALSE,6662353,46,12250441,26667140,418024.44,M,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
222742906,2017,990,STEPHEN PETRONIO DANCE COMPANY INC,NY,1,A,A62,FALSE,FALSE,1065354,19,1284679,1908746,89552.56,U,FALSE,TRUE,10003,1.6805555555555556,Metropolitan,36061
134014724,2018,990,CHILDREN OF CHINA PEDIATRICS FOUNDATION (PSC),NY,4,G,G98,FALSE,FALSE,406378,1,480998,432686,56963.32,F,FALSE,TRUE,10023,1.6805555555555556,Metropolitan,36061
237349380,2018,990,THE ROYAL OAK FOUNDATION INC,NY,1,A,A80,FALSE,FALSE,3682737,10,8462424,7768518,234882.53999999998,M,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
133540337,2018,990,VIOLENCE INTERVENTION PROGRAM,NY,5,P,P43,FALSE,FALSE,4730224,69,4844312,3392991,158069.25999999998,F,FALSE,TRUE,10035,1.6805555555555556,Metropolitan,36061
131887440,2018,990,THE NEW YORK PUBLIC LIBRARY,NY,2,B,B70,FALSE,FALSE,329448745,3684,877550697,2122934060,321183.01999999996,F,FALSE,TRUE,10016,1.6805555555555556,Metropolitan,36061
133548993,2018,990,AISH HATORAH NEW YORK INC,NJ,8,X,X30,FALSE,FALSE,6368381,20,4654429,4565677,437539.27999999997,M,FALSE,TRUE,07013,1.6805555555555556,Metropolitan,36061
270559416,2017,990,US SCIENCES PO FOUNDATION,NY,7,V,V30,FALSE,FALSE,734786,1,930987,2591525,100347.2,F,FALSE,TRUE,10022,1.6805555555555556,Metropolitan,36061
131624012,2018,990,THE FRICK COLLECTION,NY,1,A,A51,FALSE,FALSE,41872313,351,162543210,430938400,1045759.6599999999,M,FALSE,TRUE,10021,1.6805555555555556,Metropolitan,36061
562359952,2018,990,PARITY INC,NY,8,X,X21,FALSE,FALSE,90128,0,136278,123846,31353.78,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
205969862,2018,990,ASIA CATALYST INC,NY,6,Q,Q70,FALSE,FALSE,609504,2,973606,838810,165844.28,F,FALSE,TRUE,10118,1.6805555555555556,Metropolitan,36061
133636595,2015,990,JEWISH UNION FOUNDATION,NY,8,X,X11,FALSE,FALSE,1834846,1,2007151,916031,127017.56,M,FALSE,TRUE,10004,1.6805555555555556,Metropolitan,36061
133801864,2019,990,CHILDRENS RIGHTS INC,NY,7,R,R28,FALSE,FALSE,5751334,45,4356954,3273991,290354.33999999997,F,FALSE,TRUE,10005,1.6805555555555556,Metropolitan,36061
113599459,2018,990,ROADS TO SUCCESS INC,NY,5,P,P33,FALSE,FALSE,3757859,307,4213275,1464228,165190.56,F,FALSE,TRUE,10029,1.6805555555555556,Metropolitan,36061
231907729,2018,990,JDRF INTERNATIONAL,NY,4,G,G80,FALSE,FALSE,212570052,881,306560671,244434766,1044006.1799999999,M,FALSE,TRUE,10004,1.6805555555555556,Metropolitan,36061
136167177,2018,990,PUERTO RICAN FAMILY INSTITUTE INC,NY,5,P,P20,FALSE,FALSE,39899042,876,39407398,18875320,108824.31999999999,F,FALSE,TRUE,10011,1.6805555555555556,Metropolitan,36061
530218859,2018,990,THE AFRICA-AMERICA INSTITUTE,NY,6,Q,Q0550,FALSE,FALSE,3360252,8,3170065,4099367,250633.18,U,FALSE,TRUE,10170,1.6805555555555556,Metropolitan,36061
810582070,2018,990,ORGANIZATION FOR THE RESOLUTION,NY,5,I,I51,FALSE,FALSE,518094,7,523985,100041,101003.28,F,FALSE,TRUE,10033,1.6805555555555556,Metropolitan,36061
135562239,2018,990,HEBREW FREE LOAN SOCIETY INC,NY,5,P,P51,FALSE,FALSE,2111657,15,3530944,25972651,280502.51999999996,M,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
431959796,2019,990,HEDGE FUNDS CARE INC,NY,7,T,T30,FALSE,FALSE,2419279,9,4458865,2646720,316991.66,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
202772242,2018,990,SUMMER CAMP OPPORTUNITIES PROMOTE,NY,5,O,O12,FALSE,FALSE,1112378,4,1528328,1183874,114349.07999999999,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
710908184,2018,990,WEST SIDE CENTER FOR COMMUNITY LIFEINC,NY,5,O,O50,FALSE,FALSE,4932529,36,4714586,2067624,227613.74,M,FALSE,TRUE,10024,1.6805555555555556,Metropolitan,36061
510434057,2018,990,YOUNG NONPROFIT PROFESSIONALS,OR,2,B,B60,FALSE,FALSE,280165,3,235035,93404,111889.95999999999,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
132562192,2018,990,BLOOMINGDALE SCHOOL OF MUSIC,NY,1,A,A6E,FALSE,FALSE,2280265,90,2713957,1328713,175796.4,F,FALSE,TRUE,10025,1.6805555555555556,Metropolitan,36061
900763840,2018,990,CHILDREN'S AID COLLEGE PREP CHARTER SCHOOL,NY,2,B,B29,FALSE,FALSE,11276726,98,12207261,5351023,216715.25999999998,M,FALSE,TRUE,10457,1.6805555555555556,Metropolitan,36061
830506416,2018,990,THE CENTER FOR NEW YORK CITY,NY,5,L,L99,FALSE,FALSE,32522353,102,65388443,102470126,304762.13999999996,F,FALSE,TRUE,10004,1.6805555555555556,Metropolitan,36061
133914342,2018,990,AVODAH THE JEWISH SERVICE CORPS INC,NY,7,S,S80,FALSE,FALSE,3507149,30,3455910,2806938,205327.08,F,FALSE,TRUE,10038,1.6805555555555556,Metropolitan,36061
462754933,2018,990,NYC FIRST INC,NY,5,O,O50,FALSE,FALSE,2561393,17,2446981,731043,257634.12,M,FALSE,TRUE,10013,1.6805555555555556,Metropolitan,36061
562525151,2019,990,WORLD CONNECT INC,NY,6,Q,Q33,FALSE,FALSE,1943310,8,2138268,806606,222799.34,F,FALSE,TRUE,10007,1.6805555555555556,Metropolitan,36061
134131482,2018,990,BRAZIL FOUNDATION,NY,6,Q,Q30,FALSE,FALSE,3967032,8,4595871,3452271,112741.92,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
208837690,2017,990,SINGLE STOP USA INC,NY,5,P,P12,FALSE,FALSE,22736171,58,21931682,10293274,244311.91999999998,F,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
133686755,2017,990,TWO BRIDGESET HOUSING,NY,5,L,L21,FALSE,FALSE,117999,0,117999,49401661,359273.42,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
201874085,2019,990,NATIONAL ASSOCIATION OF CITY,NY,7,S,S20,FALSE,FALSE,5351404,36,5558906,7108579,26391.879999999997,F,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
133482114,2018,990,CHRISTIAN HERALD HOUSING DEVELOPMENT,NY,4,F,F22,FALSE,FALSE,103778,0,1551,1997784,460013.56,M,FALSE,TRUE,10016,1.6805555555555556,Metropolitan,36061
133057954,2018,990,NEW YORK CITY AUDUBON SOCIETY INC,NY,3,C,C30,FALSE,FALSE,1732738,12,2477030,1010255,160423.36,F,FALSE,TRUE,10010,1.6805555555555556,Metropolitan,36061
132792409,2018,990,THE COMMUNITY PRESERVATION CORPORATION,NY,5,L,L21,FALSE,FALSE,69162655,177,117246734,1186023708,1535786.52,M,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
133888641,2018,990,JAZZ AT LINCOLN CENTER INC,NY,1,A,A68,FALSE,FALSE,44461196,634,62276803,236607594,929097.7799999999,M,FALSE,TRUE,10019,1.6805555555555556,Metropolitan,36061
131844852,2018,990,NEW YORK SHAKESPEARE FESTIVAL,NY,1,A,A65,FALSE,FALSE,56930503,1566,93835973,115535167,577461.32,M,FALSE,TRUE,10003,1.6805555555555556,Metropolitan,36061
133267558,2018,990,BRIDGE COMMUNITY RESIDENCE INC,NY,5,L,L21,FALSE,FALSE,0,0,29769,813016,349134.86,F,FALSE,TRUE,10027,1.6805555555555556,Metropolitan,36061
133089944,2018,990,JEWISH COMMUNITY COUNCIL SERVICE,NY,5,P,P44,FALSE,FALSE,26414,0,139166,5490979,519378.18,M,FALSE,TRUE,10271,1.6805555555555556,Metropolitan,36061
131623893,2017,990,THE AMERICAN INSTITUTE OF GRAPHIC ARTS,NY,1,A,A0340,FALSE,FALSE,9619600,36,16355176,14701581,417026.16,F,FALSE,TRUE,10279,1.6805555555555556,Metropolitan,36061
133363655,2019,990,LANDMARK WEST INC,NY,1,A,A82,FALSE,FALSE,721387,4,563044,544971,117070.15999999999,M,FALSE,TRUE,10023,1.6805555555555556,Metropolitan,36061
133275504,2019,990,CONCERNED HOME MANAGERS FOR THE ELDERLY,NY,5,P,P44,FALSE,FALSE,4553235,209,4720052,1473006,219088.24,F,FALSE,TRUE,10004,1.6805555555555556,Metropolitan,36061
112427999,2016,990,HINENI INC,NY,8,X,X20,FALSE,FALSE,2122176,15,4160486,7590466,138179.18,F,FALSE,TRUE,10023,1.6805555555555556,Metropolitan,36061
133743340,2018,990,VILLAGE ALLIANCE DISTRICT MANAGEMENT,NY,7,S,S43,FALSE,FALSE,1569945,5,1695826,895313,188496.74,M,FALSE,TRUE,10003,1.6805555555555556,Metropolitan,36061
135661935,2018,990,NATIONAL MULTIPLE SCLEROSIS SOCIETY,NY,4,G,G50,FALSE,FALSE,181293702,1117,255286181,184662971,694637.6799999999,F,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
131624098,2018,990,MUSEUM OF THE CITY OF NEW YORK,NY,1,A,A54,FALSE,FALSE,15899669,185,14296227,56702000,536438.62,F,FALSE,TRUE,10029,1.6805555555555556,Metropolitan,36061
134024627,2018,990,WORKING IN SUPPORT OF EDUCATION,NY,2,B,B1982,FALSE,FALSE,2533040,16,2719034,1957132,358849.8,F,FALSE,TRUE,10022,1.6805555555555556,Metropolitan,36061
131656681,2016,990,POSTGRADUATE CENTER FOR MENTAL HEALTH,NY,4,F,F32,FALSE,FALSE,33565273,560,53319492,141000237,1252585.3399999999,M,FALSE,TRUE,10016,1.6805555555555556,Metropolitan,36061
131882107,2018,990,HEARING HEALTH FOUNDATION,NY,4,H,H42,FALSE,FALSE,2564141,8,3098354,8412239,232777.41999999998,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
132526022,2018,990,LIFESPIRE INC,NY,5,P,P82,FALSE,FALSE,101033656,1730,100389295,80529567,437021.25999999995,M,FALSE,TRUE,10004,1.6805555555555556,Metropolitan,36061
132958227,2018,990,UNIVERSITYRESIDENT THEATRE ASSOCIATION,NY,1,A,A0365,FALSE,FALSE,1473534,505,1714116,1543378,107679.72,M,FALSE,TRUE,10036,1.6805555555555556,Metropolitan,36061
134121591,2018,990,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,NY,2,B,B29,FALSE,FALSE,4557909,61,4592615,759940,193510.56,M,FALSE,TRUE,10029,1.6805555555555556,Metropolitan,36061
133351906,2019,990,BKS IYENGAR YOGA ASSOCIATION OF GREATER NEW YORK INC,NY,5,P,P50,FALSE,FALSE,1831662,21,1948611,607079,129908.56,M,FALSE,TRUE,10011,1.6805555555555556,Metropolitan,36061
134016593,2018,990,MANHATTAN CHAMBER OF COMMERCE FOUNDATION,NY,2,B,B60,FALSE,FALSE,182913,0,228668,312019,153695,F,FALSE,TRUE,10017,1.6805555555555556,Metropolitan,36061
134089544,2017,990,CHILD WELFARE ORGANIZING PROJECT INC,NY,5,P,P30,FALSE,FALSE,203760,3,213345,130690,15052.08,U,FALSE,TRUE,10029,1.6805555555555556,Metropolitan,36061
134098503,2019,990,ART PRODUCTION FUND INC,NY,1,A,A1260,FALSE,FALSE,942022,3,1220853,847549,214892.15999999997,M,FALSE,TRUE,11201,1.6805555555555556,Metropolitan,36061
133179546,2017,990,FOOD BANK FOR NEW YORK CITY,NY,5,K,K31,FALSE,FALSE,67531963,171,70266540,20400605,386693.07999999996,F,FALSE,TRUE,10006,1.6805555555555556,Metropolitan,36061
132945229,2019,990,LIVEONNY INC,NY,4,E,E65,FALSE,FALSE,44161508,270,57751761,32823057,922580.6399999999,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
132552500,2018,990,HARLEM SCHOOL OF THE ARTS INC,NY,1,A,A25,FALSE,FALSE,5301570,201,10059303,11152257,277407.38,M,FALSE,TRUE,10030,1.6805555555555556,Metropolitan,36061
311811558,2018,990,VISIONSPRING INC,NY,7,T,T12,FALSE,FALSE,5067133,12,6643945,6927501,310891.06,F,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
463181224,2018,990,GRAMEEN PRIMACARE INC,NY,4,E,E80,FALSE,FALSE,2259885,12,3510728,2370099,1.18,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
133884881,2018,990,DESIGN TRUST FOR PUBLIC SPACE INC,NY,3,C,C50,FALSE,FALSE,1077971,10,1004667,388081,180950.63999999998,F,FALSE,TRUE,10013,1.6805555555555556,Metropolitan,36061
133410779,2018,990,NEW YORK CITY INDUSTRIAL TECHNOLOGY,NY,7,S,S02,FALSE,FALSE,2835162,10,3265817,2039257,258514.4,U,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
131825919,2018,990,CANCER CARE INC,NY,4,G,G30,FALSE,FALSE,17710980,120,22011734,22842530,463941.77999999997,F,FALSE,TRUE,10001,1.6805555555555556,Metropolitan,36061
455146915,2019,990,BUILDING SKILLS NY,NY,2,B,B30,FALSE,FALSE,847752,6,808992,277456,254911.86,M,FALSE,TRUE,10022,1.6805555555555556,Metropolitan,36061
132621497,2019,990,PLANNED PARENTHOOD OF NEW YORK CITY INC,NY,4,E,E42,FALSE,FALSE,69806296,705,64327404,138615292,589224.74,F,FALSE,TRUE,10012,1.6805555555555556,Metropolitan,36061
452647637,2018,990,COORDINATED BEHAVIORAL CARE INC,NY,4,F,F32,FALSE,FALSE,76754259,41,76784566,31522920,311763.07999999996,M,FALSE,TRUE,10038,1.6805555555555556,Metropolitan,36061
132909403,2018,990,ISRAEL SCHOLARSHIP EDUCATION FOUNDATION,NY,6,Q,Q22,FALSE,FALSE,1930075,4,4448572,6324336,171954.31999999998,U,FALSE,TRUE,10018,1.6805555555555556,Metropolitan,36061
